,leid0_1,leid0_2,leid0_3,leid0_4,leid0_5,leid0_6,leid0_7,leid0_8,leid0_9,leid0_10,leid0_11,leid0_12,leid0_13,leid0_14,leid0_15,leid0_16,leid0_17,leid0_18,leid0_19,leid0_20,leid0_21,leid0_22,leid0_23,leid0_24,leid0_25,leid0_26,leid0_27,leid0_28,leid0_29,leid0_30,leid0_31,leid1_1,leid1_2,leid1_3,leid1_4,leid1_5,leid1_6,leid1_7,leid1_8,leid1_9,leid1_10,leid1_11,leid1_12,leid1_13,leid1_14,leid1_15,leid1_16,leid1_17,leid1_18,leid1_19,leid1_20,leid1_21,leid1_22
NCEH1,2.488583906810532e-05,0.0,9.831824270654292e-05,1.983258408007104e-05,4.560881442437187e-05,2.7243526878493613e-05,3.5382055401308684e-05,5.653299419068581e-05,6.281930934122156e-06,0.0,4.078186519553178e-06,3.511075759779961e-06,5.313720358181901e-06,6.798404121120026e-06,3.425469925244521e-05,2.306038081289478e-05,2.638282540793984e-05,2.463919273664297e-05,1.0314271068308534e-05,0.0,2.434094253450172e-05,4.992226928609149e-06,5.066033832305645e-06,1.8814974949406724e-06,1.6578620822562767e-06,0.0,2.3226527073728024e-05,2.633412323002898e-05,7.580272834463534e-06,5.909348643108265e-06,1.0141063795533851e-05,0.0,0.0001014472409436,2.539650649414542e-05,8.377996050821326e-05,6.966485082380987e-05,6.451769710089805e-06,1.8801988067109283e-05,4.222337698302839e-05,3.5590057053210175e-05,5.386569286467968e-05,1.7686545292307408e-05,3.3403850563938826e-05,1.6289700226850766e-05,3.8349174662434975e-05,2.504477714818113e-05,5.750119680064986e-05,4.538759073714155e-05,2.5167136652726303e-05,2.066547119342236e-05,4.491065791214653e-05,2.976472976814915e-05,1.948199103169143e-05
COQ7,1.3414509404744665e-06,0.0,0.0002559106632942,9.785336745409656e-05,0.0001331231293211,0.0001565705751741,9.036546239273613e-05,7.941547081706209e-05,7.446814134115772e-05,1.089547457771322e-06,0.0001276664683583,8.232263703722777e-05,5.022449288583216e-05,1.672239088184749e-05,0.0001139998513683,8.13097907335449e-05,4.117594369174432e-05,0.0001224315371025,6.939958083138729e-05,5.31371845072096e-05,0.0001500912093183,9.865389148430283e-05,7.441361681200334e-05,2.7840742765951133e-05,7.557579869300643e-05,3.383231609734434e-05,0.0001599302050508,8.81407419135399e-05,7.544381473486535e-05,6.619386030422626e-05,5.92465560289866e-05,9.068130870296667e-06,0.0002453841765189,0.000122825095661,0.0003456687230311,0.0001671985927302,0.0001358032679154,9.666028174358468e-05,0.0003934616406149,0.0002700060771037,0.0002446955501835,0.0001048648014931,0.0001301297116929,0.0002327219918904,0.0003785634798811,0.0002554760859973,0.0003513011425275,0.0002005186008763,0.0003073435810377,0.0001071404309971,0.0002209892496392,0.0001949726228605,0.000156570009542
FAM210A,8.670412907207412e-06,0.0,5.895755346636188e-05,1.9299974771785963e-05,3.428600466462808e-05,4.053786877255704e-05,8.943032678714737e-06,3.795552983608141e-05,3.715312159809437e-05,0.0,2.602842080784114e-05,1.8754269154988943e-05,1.17454232649433e-05,1.2132823306773085e-06,5.40546016746978e-05,4.309319341034046e-05,4.6225789945946965e-05,3.928221137287543e-05,2.225731930751886e-05,2.4944529618917063e-06,0.0,0.0,2.0731230460293527e-05,3.866208617407862e-06,0.0,0.0,7.45452982018494e-05,4.945005223854629e-05,2.2936525223912167e-06,0.0,0.0,0.0,1.1315033912448104e-05,0.0,4.695517642325197e-06,5.527470348183641e-06,0.0,1.5713144510829176e-06,8.572704665816699e-07,0.0,2.1812523114815244e-06,0.0,1.675271987245682e-06,0.0,1.5668892391252714e-05,3.3491496669085388e-06,0.0,1.804798761211443e-06,1.8044467741989088e-05,1.236455925606286e-05,1.6794929859611302e-05,0.0,1.76588638329623e-06
SERBP1,4.319660041924537e-06,0.0,7.034048646578871e-05,5.743940183151783e-06,2.9957496792319984e-05,6.345428405598008e-06,5.413559065983041e-06,6.59215959653513e-06,2.082816099955209e-05,5.957817741270737e-06,4.643490154057711e-07,0.0,0.0,2.781141894695718e-06,5.278606997731737e-06,3.317121332754733e-05,2.086409333701199e-05,5.112767981582883e-06,1.7662338550527368e-07,1.6474115893945165e-06,3.182666329747969e-05,2.328041650847298e-06,2.985481600964303e-07,3.0082002872185363e-06,2.410389657584457e-06,1.8718272764720928e-06,3.078523203424007e-05,1.36292235295549e-05,1.1287748098975071e-05,0.0,0.0,0.0,4.019630435856178e-05,6.47057030668534e-06,1.600477784577403e-05,0.0,4.332922174257366e-06,0.0,5.458828310678028e-07,1.5508496404238795e-05,5.649753411792916e-06,3.4603751705942727e-06,1.245873467458004e-05,3.269405671019481e-05,5.1127464599016526e-05,3.366170213155065e-05,2.6835481693474712e-05,2.622045790616876e-05,4.765571225870965e-05,0.0,5.586424948095785e-05,1.127228314433877e-05,7.080746494469792e-06
SMPX,0.0,0.0,0.0001031120870336,0.0,2.017386231725373e-05,2.400729074013688e-05,2.696033028738593e-05,4.223587903274157e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.91519113855971e-05,0.0,0.0,0.0,2.922773145520339e-06,0.0,4.240515747163013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.266512814662962e-05,0.0,1.693821384357249e-05,0.0,0.0,0.0,1.1302579906359375e-05,0.0,0.0,0.0,0.0,3.9401878594850855e-05,3.98116054889274e-05,0.0,1.862179783534113e-05,0.0,0.0,0.0,1.357821363995785e-05,0.0,0.0
DYNC1LI1,0.0,0.0,1.928360112014856e-05,6.619616970873984e-06,9.222976734680096e-06,5.290657640048275e-07,5.723255704063287e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.920162654002492e-07,7.035153510576534e-07,1.5354232785040438e-07,0.0,1.2550512131590675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.589633911725e-07,2.1438718901315844e-05,3.0226387692178704e-06,6.073255455561635e-06,0.0,3.8772010284594364e-06,3.711276011562089e-06,0.0,7.2168685344542704e-06,0.0,0.0,6.161822376128513e-07,1.1031935756727388e-05,1.2433231928510867e-05,4.774798744973251e-06,0.0,0.0,0.0,0.0,4.950899144427931e-07,0.0,0.0
MPC1,0.0,2.4638738055329767e-05,0.0002286928000822,9.129820759554663e-05,0.0,9.687499632012172e-05,0.0,0.0001051610694476,0.0,0.0,0.0,7.356755303933753e-05,0.0,0.0,0.0,9.22769495680656e-05,0.0,0.0001276642798599,0.0001142980090839,0.0,8.508580422537156e-05,0.0,0.0,2.5566318328666983e-05,8.158514039212068e-05,0.0,5.5186769892407005e-05,6.518002284715986e-05,5.5111975073669046e-05,0.0,0.0,3.217618419471324e-05,0.0,0.0,0.0,7.196634995790031e-05,0.0,0.0,0.0001548611099041,0.0,9.37706358526366e-05,0.0,0.0,6.99715558644639e-05,0.0,0.0001252746469425,0.0001221744142972,0.0001540400343096,0.0,0.0001161667204457,0.0001869702893654,0.0,0.0
KPNB1,0.0,0.0,1.3067215052520304e-05,3.247018482215068e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.471730134430135e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.067441331343633e-06,0.0,0.0
KRT5,0.0,0.0,0.0,3.2898181753738744e-05,0.0,0.0,0.0,0.0006081808810026,0.0,8.415309992678358e-05,8.323450355043124e-06,0.0,0.0,0.0,3.494466882544255e-05,0.0,0.0,4.45526770696283e-05,2.5885509994973017e-05,4.265218907718055e-05,0.0,5.47424246890368e-06,4.143285372591662e-05,0.0,2.6071169325024737e-05,0.0,1.2692098460072237e-05,0.0,0.0,3.527705727020959e-05,0.0,0.0,1.4558376443528278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001512878839249,0.0,0.0,1.2750656939118411e-05,5.8232276831115886e-05,0.0,5.845557713652558e-05,2.0992422234255743e-05,0.0,0.0,0.0,0.0
RDH13,4.622457064090917e-06,2.490260662948273e-06,2.986611807070565e-05,6.664250769587619e-06,3.824625068161741e-05,3.0374386455498093e-05,8.247659411820926e-06,6.241449856336059e-05,6.525995539640294e-06,0.0,3.724839532889389e-05,5.869995922246766e-06,2.306874941614187e-06,2.17537301911668e-06,2.1271544331733432e-05,5.928696902455522e-05,4.893060058709686e-05,5.108168976281728e-05,1.9029083985696124e-05,2.3110808556659715e-06,1.3856598526496429e-05,1.6249259811424124e-05,1.8962175622334003e-05,1.7291588117412376e-06,6.41309316597112e-07,1.750503803569576e-06,4.7024640174474143e-05,9.355993160749083e-06,5.241242053955062e-06,0.0,3.340381366685534e-06,0.0,3.1707515474877525e-05,1.5817090634672206e-06,3.749175644607907e-05,0.0,4.678856112075894e-06,8.96810824161012e-07,5.094812315320908e-05,4.469163023234376e-06,5.431266351753399e-06,8.484836586322028e-07,1.3445569670857955e-05,2.6503504168252386e-06,1.2234664186518805e-05,2.5138605771857103e-05,5.734269819733455e-06,1.6472071055327157e-05,5.171271942385566e-05,0.0,1.8249005988187945e-06,1.7596509731539593e-05,9.251844626167086e-06
RDH14,0.0,0.0,1.292545744744698e-05,9.115027732773648e-06,1.748071989757932e-05,1.5090964962768966e-05,0.0,1.330234028583096e-05,1.2591871393643656e-05,0.0,1.4588171295269134e-05,6.38619942313703e-06,0.0,2.844881888703274e-06,2.003992542997747e-05,1.3845316187709243e-05,2.5322469392106648e-05,2.7879884371153544e-05,1.0364267971123704e-05,3.3766629238497368e-06,8.641768143890925e-06,9.410290457206294e-06,8.489662617322191e-06,0.0,4.589945597971162e-06,4.772955344698675e-06,1.133209625846033e-05,2.350238264573239e-05,6.130293792219382e-06,4.450176336255065e-06,2.7556501219889533e-06,0.0,2.954211407809172e-05,1.1675048409198344e-05,1.608459552538832e-05,3.064614029760473e-05,0.0,1.6169544364824174e-05,3.215215037890103e-05,1.0512434440310942e-05,1.519076972712038e-05,2.749147112773371e-06,1.0552615583726265e-05,1.898829329109377e-05,2.457115577601076e-05,2.390540085066821e-05,2.4932947345883392e-05,2.4871711085008943e-05,2.771888418348368e-05,1.1236770596151345e-05,2.9254105108343475e-05,6.568738155963238e-06,2.1334241610002048e-05
NDUFS7,0.0,0.0002503846623008,0.002047239369562,0.000886573850114,0.0013019214092083,0.0011233146868148,0.0009538858701068,0.0018039671600826,0.0009854192930168,0.000182224552251,0.0010308453390467,0.0006764541196098,0.0005429428223845,0.0005100167007414,0.0017451851767992,0.0015437633983334,0.001468801609834,0.0013628625642416,0.0004583915739249,0.0002037630490571,0.0009619505650547,0.0004834204676603,0.0003796102857603,0.0002286529015131,0.0002589877542956,0.000153913117159,0.0012717750619917,0.0009506149425002,0.0004924019914424,0.0003768480651502,0.0003400692629137,0.0002183670099011,0.0017531650469211,0.0006707287019198,0.0014973063649312,0.0013114048168792,0.0007723457926987,0.0007872730742515,0.0020127988599483,0.0012181759228299,0.00132315561035,0.0005968825871673,0.0010534254511009,0.0015098440286234,0.0018666217687229,0.0008070834237313,0.0012715153868156,0.0008063923984106,0.0014260598431758,0.0003950717149038,0.0013383593995785,0.0009556285201251,0.0006564756063825
SLC25A24,0.0,0.0,1.0276624816245791e-05,1.379266794154594e-05,1.22664137086279e-05,1.0723920516692394e-05,1.3682803494424128e-05,1.814827326730913e-05,3.916044768991306e-06,0.0,0.0,5.428404091773481e-06,0.0,4.483343820020551e-06,1.787157919370935e-05,9.065176287878869e-06,1.2465718757096625e-05,1.8081538487191864e-05,3.767097862280536e-06,3.778578973254222e-06,1.058958824126338e-05,7.288567965628335e-06,7.82175076239377e-06,0.0,0.0,2.5573407296861783e-06,4.221152884466775e-06,9.961461953640566e-06,5.027606188467436e-06,1.046810644937324e-05,0.0,0.0,1.9196922473671408e-05,0.0,5.825448198997553e-06,1.1150778148739804e-05,4.078187911120461e-06,5.94630773591305e-06,4.8155652793152335e-06,4.412390097911163e-06,3.5517944205864065e-06,0.0,9.23056279346993e-06,1.7139873755641224e-05,2.291614106928132e-05,6.500459760182598e-06,0.0,0.0,1.599798983890365e-05,0.0,4.308372345500206e-06,0.0,0.0
TIMM13,6.497993683096854e-06,0.0,0.0004305302621829,8.643818231115994e-05,0.000203553098806,0.0001824429216581,6.082621332883315e-05,0.0001073965709821,3.165625038230979e-05,0.0,0.0001137198145942,5.150684632443557e-05,0.0,0.0,0.0002455349437757,9.176397795397448e-05,0.0,6.11174024756643e-05,0.0,2.039849687611611e-05,0.0002024576193999,5.303682573241448e-05,6.746252737091355e-05,0.0,4.598136411680972e-05,4.1916022949544415e-05,0.0001740942159293,0.0001730087039682,6.816813799776155e-05,5.477895261152288e-06,4.3545751738423305e-05,0.0,0.0002963778946962,6.279324433494611e-05,0.0003240745092596,6.218599996193216e-05,7.617207265345238e-05,0.0,0.0002921557795605,6.483795568157613e-05,0.0001025959706251,0.0,6.350511597928959e-05,0.0002356942645946,0.0005316739616346,0.0001391733119082,0.0002288007897166,0.0001722156138002,0.0001883855751789,5.899972022921588e-05,0.0003282213382657,0.0001513420156481,7.529396493338446e-05
MYH9,0.0,0.0,4.568656630146113e-06,0.0,0.0,2.231223065578925e-06,1.1973600458261758e-06,2.370039045461143e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.268706382352712e-07,2.816036669625065e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9928471263039375e-07,0.0,0.0,0.0,6.440350447382772e-06,0.0,1.2662744119734574e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7209411931013883e-06,0.0,8.812751324724092e-07,0.0,1.2863863960505078e-06,9.362698010954264e-07,4.88050414203814e-07,4.333347664393344e-06,0.0,0.0
RPS9,7.241308226655292e-05,4.29217261049929e-05,0.0005475490449237,0.0001582115177956,0.000212327048055,0.0002462344369075,0.0002549801105559,0.0002745234504767,8.990393972255938e-05,1.7687490442607548e-05,0.0001097855629367,6.33926934789587e-05,3.260339762576354e-05,4.4662837755017166e-05,0.0002653174629845,0.0002541137893034,0.0001869260269718,0.0001728223474421,7.504023847658876e-05,3.851717333348237e-05,0.0003290270160064,0.0001094233631712,0.0001205718485224,3.912402912589991e-05,5.01940253983838e-05,4.3568200500028574e-05,0.0003181314504202,0.0002416619678646,7.176943091101593e-05,5.418247198135218e-05,5.695275064397062e-05,1.5813754873599704e-05,0.0003655637978099,0.0001001266236724,0.00024704680386,0.0001267943591387,0.0001044440964102,0.000112471471054,0.0002105076149311,0.000163514883257,0.0001312183075742,5.891443724279804e-05,0.0001210951353256,0.0002895394206678,0.0004016693985128,0.0002010218417636,0.0001984616927197,0.0001508752376301,0.0002041469987023,0.0001276151882539,0.000344043514212,0.0001386401367353,8.514859576433564e-05
TMED5,0.0,0.0,0.0001614262457277,1.7675770416026784e-05,4.495196559968815e-05,2.725439262501708e-05,5.804975649134563e-05,5.934306364657399e-05,1.4590500038062518e-05,0.0,1.4420704354030847e-05,4.560801975914992e-06,0.0,0.0,7.662736354396656e-05,7.641224167503648e-05,3.5131379685698e-05,8.307860631792454e-05,0.0,0.0,0.0001666778610788,1.1137556924445216e-05,1.1134106042426388e-05,0.0,1.1835411388495904e-05,8.01068031041789e-06,0.0001166191708203,0.0002015244082645,1.1711743686728744e-05,0.0,0.0,0.0,0.0001617453952582,3.291895491783787e-05,7.628805651683185e-05,5.6839730771231975e-05,0.0,4.898687044371594e-06,5.716190594489247e-05,1.921242222785136e-05,5.481482006410335e-05,0.0,5.908877255217896e-05,0.0001499478544804,0.0001977561398015,0.0,0.0001082670024579,0.0,0.0001456395036213,0.0,0.000197957742277,6.65549639646914e-05,6.878282966510964e-05
PLIN3,1.5820862411448232e-05,4.859430302745392e-06,0.00019189336952,3.119484920391384e-05,4.374054257567718e-05,4.211147418570436e-05,3.376648400791556e-05,7.022869225195138e-05,1.141410624371964e-05,2.096811504038613e-06,2.2194269987623893e-05,1.24149089235228e-05,5.8510197138077385e-06,3.644625314206264e-06,7.693111230740277e-05,8.165017356612646e-05,5.8867242632887175e-05,5.138487535451328e-05,1.3281190650375516e-05,3.283681453798057e-06,1.138106409062116e-05,3.0916533060117617e-06,1.606030580855504e-06,1.9574021751435298e-06,3.06411088912574e-06,2.5931752658864606e-06,7.495675827559729e-05,2.153333606406293e-05,0.0,1.310688200643333e-06,1.0224914740183615e-06,0.0,6.262893908273375e-05,2.353630078906006e-06,3.0329736819567345e-05,2.952154774676849e-05,8.430206679774912e-06,1.7988577139946417e-05,5.045254735974186e-05,2.3851011310310912e-05,2.292212990470256e-05,9.393332350520903e-06,1.3262942592019783e-05,4.8217774748625405e-05,4.174636876144716e-05,2.523953990295895e-05,4.93418762628032e-05,4.2138585864793984e-05,1.1065631999825774e-05,1.0486522188242177e-05,9.046308262032808e-05,2.5827026332888004e-05,4.440214760520381e-06
SGCD,2.3826257901925536e-05,1.2934810457853144e-05,0.0002674573373511,9.61093544837332e-05,0.0001332937895372,0.0001111727154721,0.0001311943116083,0.0001458506904012,9.884245213850616e-05,2.058356218743024e-05,0.0001066741582903,6.284174491306038e-05,3.265383844980764e-05,6.690832842223872e-05,0.0001949460843239,0.0001711693420883,0.0001458819884466,0.000174241841204,7.160311470347127e-05,3.749811911548095e-05,0.0001579996281654,0.0001051794673993,5.0807038298727135e-05,3.645895321108545e-05,2.747422288362052e-05,6.634089391648408e-05,0.0002104706136843,0.0001488809707566,0.0001037322633606,7.790557570584349e-05,7.746705309746231e-05,0.0,0.000134959874053,2.733077105334296e-05,0.0001113743379328,0.0001302464568796,4.585971551817418e-05,5.3397237202805606e-05,9.81999531411975e-05,0.0001120441601345,4.861467065282152e-05,8.073523058504729e-05,0.0001327905365348,0.0002327001215607,0.0002190473284629,9.316339199915083e-05,0.0001187923366228,0.0001090527453135,0.0002158787499369,0.0001008397787824,0.0002100465463922,0.0001098013559594,0.0001140168750407
NDUFA11,0.000122751190575,2.451913904735476e-05,0.0025520659433498,0.0001554772272683,0.0003048242510325,0.0002491238784523,0.0004250929665791,8.824029748602293e-05,0.0,1.9885137603457048e-05,0.0,0.0,0.0,6.034395194723785e-05,0.0001941780409124,4.737235868363272e-05,6.440434908452424e-05,7.609251052677614e-05,2.519865350674316e-05,2.7137557548973364e-05,0.0008188165676943,4.86397186190156e-05,6.787433083114898e-05,3.455496354330711e-05,3.8119181012688805e-05,4.6560892415477495e-05,0.000146671940752,0.0004066917831891,0.0001459769224865,0.0001023756883018,6.917378724799848e-05,1.3201332237577948e-05,0.0005201178276469,0.0002031203443234,5.734703861854577e-05,6.729397532828892e-05,0.0,9.188740185927467e-06,9.870519131156244e-06,0.0,2.159430818751069e-05,1.2606153797172305e-06,1.0920784349605156e-05,0.0012066741013263,0.0012102102568676,4.333657465343339e-05,0.0002235730055623,0.000233098639341,0.0006849408011674,7.307289524994948e-05,0.0006962892185622,0.0006039476021842,0.0004368695037063
CASP14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.465572385139058e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3655528308976004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANK3,1.6981626835205088e-07,0.0,1.8846952905122129e-06,4.435365081774242e-07,7.497933245542456e-07,6.012452613509981e-07,4.792761423968168e-07,5.012590484137722e-07,2.372373741349675e-07,0.0,5.2072727676830975e-08,3.943855069883437e-08,8.4442290568254e-08,7.370479542488821e-08,8.802959188785919e-07,3.3357087859447297e-07,2.255789101060392e-07,3.625776398603819e-07,1.1467069104426405e-07,0.0,9.114262439242096e-07,1.2537399422256254e-07,1.0774880302922205e-07,3.0396926808933684e-08,1.844639024063166e-07,6.83367590800854e-08,9.41492806213908e-07,2.642092331893708e-07,0.0,0.0,2.6548354275001533e-07,0.0,1.0956216858463942e-06,1.6535819082299864e-07,6.0510700308384e-07,3.250391255620409e-07,1.016238139347122e-07,2.6537171569534054e-07,4.202895358701707e-07,2.1500087288990586e-07,1.48971118187249e-07,0.0,7.593434735823388e-08,9.077443361952592e-07,1.0637441080355013e-06,7.148914628645013e-08,4.250636262331548e-07,0.0,5.4606620183395e-07,1.3698179610054088e-07,8.891398847441268e-07,6.781763991944879e-08,2.96370752829947e-07
COL6A2,1.830842319150404e-05,0.0,0.0,4.505022464693551e-05,3.699980687684892e-05,5.8715931984560126e-05,4.230731292737323e-05,7.005206933572413e-06,7.372407648660336e-06,2.9245043521435384e-06,9.671975530654506e-06,1.5988003714485313e-05,3.922716203351128e-06,2.5935871127465788e-05,1.4692882471313593e-05,3.2496013698233223e-05,2.443202536244581e-05,2.2286072948423404e-05,3.830404748021187e-06,9.491562314038502e-06,1.4348442114422331e-05,2.8894071452122944e-05,0.0,0.0,0.0,3.64212350067573e-06,0.0,0.0,5.693692694950559e-05,1.9659365013440883e-05,0.0,4.862604337756498e-06,6.504129803727691e-05,5.892858176139446e-05,2.500166463720952e-05,8.793099242796075e-06,1.1415682350848228e-05,6.52731074868685e-06,1.8340118658864663e-05,1.0356346366012324e-05,9.225230733907856e-06,8.080819696638706e-06,1.0836165703722e-05,1.264254758892428e-05,0.0,6.211262761227067e-06,4.0869313324955273e-05,1.351656512534382e-05,4.057539559776891e-05,0.0001017873482149,0.0,9.926915689095647e-06,9.79278905814403e-06
FARSB,5.099554414932216e-06,0.0,6.70392082694413e-05,1.6515537856099692e-05,2.2139724627640545e-05,2.222775805204269e-05,1.945812102123847e-05,2.4042734532233185e-05,9.850677184393508e-06,1.7136058503146086e-06,1.4132030075869078e-05,4.534242253106709e-06,1.7960611006881677e-06,2.135199271570513e-06,1.7080893273112254e-05,2.134076984222217e-05,9.88141757895423e-06,3.295189893369393e-06,2.4418148868978643e-06,1.3665590128485436e-06,3.05458070783808e-05,3.2102940121437587e-06,6.086919946063501e-06,0.0,3.3551936173999085e-06,3.3696707503748507e-06,1.3577034528012887e-05,1.319777879035356e-05,0.0,1.6397129820015306e-06,0.0,0.0,3.768949261770177e-05,1.4226117163125075e-05,1.1079705194060344e-05,3.740398260584648e-06,8.822366280303495e-06,1.2108179267721209e-05,2.278414706330156e-05,1.2598718195023042e-05,1.5064655677049396e-05,3.4587324357297626e-06,9.283276128835206e-06,2.223645929905729e-05,2.327962064500319e-05,1.817991011752496e-05,3.6922127364757047e-06,1.165945376871622e-05,0.0,4.397754515620326e-06,1.0908301267131413e-05,8.129644149526934e-07,0.0
COQ3,1.8792904888951542e-05,0.0,0.0001232438223859,5.020254703436433e-05,6.43738342307223e-05,5.339592794712807e-05,3.163901746152097e-05,8.460393416804305e-05,1.802315350370577e-05,0.0,6.792130780740178e-05,2.548360006788393e-05,1.2637297025451545e-05,0.0,0.0001083413525189,2.580220114418408e-05,5.408272816337768e-05,3.4066399146188177e-05,1.24131905603021e-05,4.92108631465393e-06,7.844455411927797e-05,2.3819893001494484e-05,3.425606232158507e-05,1.1822744668871832e-05,1.891079237881676e-05,0.0,6.213490579518483e-05,5.2658730718882805e-05,1.65619593449226e-05,1.0301782861751594e-05,0.0,8.473312979749822e-06,6.674821507518515e-05,1.7563684812454842e-05,3.597265431177088e-05,2.7662075466872488e-05,2.3195797692993606e-05,6.706587785253324e-07,6.894476390769776e-05,2.133655883576936e-05,3.724771330452884e-05,1.0483810675538728e-05,1.994882670753805e-05,7.198056352081852e-05,8.867617685285775e-05,1.2055621651260409e-05,5.679909379060391e-05,3.0902541325085475e-05,7.750671125596611e-05,1.5462976406208696e-05,5.752950880687217e-05,4.3085673570276925e-05,3.619464586206282e-05
ASPH,1.5072227502900534e-06,0.0,7.205666245392909e-05,1.0075101553309565e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.839337607222619e-06,3.3276907486796006e-06,1.0709015001098103e-06,0.0,0.0,0.0,1.1539125708629076e-05,0.0,0.0,0.0,0.0,0.0,1.734039321277049e-05,3.6517063607635777e-05,0.0,0.0,0.0,0.0,1.1593911007109632e-06,0.0,0.0,1.8397597006639128e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.931408636446758e-06,8.554388003349129e-06,0.0,3.482244312215531e-06,2.036237791593929e-06,1.0912286190272728e-05,0.0,4.6037612712508e-05,1.13668823609878e-06,2.4121366122601994e-05
C4orf54,2.004491945342825e-06,0.0,1.6748001256027413e-05,5.1376116566902485e-06,8.888855078056138e-06,7.537652687886367e-06,5.7499751430778e-06,8.326105146444304e-06,3.6676534474249584e-06,0.0,2.323977679923925e-06,2.6823561618488503e-06,0.0,0.0,1.0293128605819471e-05,9.963692517472731e-06,5.449475880789768e-06,6.010098372619382e-06,2.01319095704364e-06,0.0,1.7295174505142967e-05,3.1493213590469618e-06,3.131090327836476e-06,0.0,2.901361462044572e-06,1.1212337823195875e-06,1.3490643899261988e-05,1.1358484523236732e-05,1.5289703038774563e-06,2.748678536538195e-06,4.569446458868157e-06,0.0,8.745329116205992e-06,1.8380358853901843e-06,6.710693558413651e-06,1.4101644384409294e-06,9.150550527340966e-07,3.282930935699907e-06,9.30753378928192e-06,4.42771014232893e-06,5.068427779252931e-06,1.79597729986571e-06,3.444619075729177e-06,1.6792675222777933e-05,1.8195335011632043e-05,5.346547952786792e-06,8.531396108781038e-06,5.763146956362895e-06,9.4481244620357e-06,2.638113939088404e-06,9.188464259705657e-06,7.170900589082113e-06,2.8113442992456374e-06
FABP3,1.8845213131456843e-05,0.0,0.0002560855452825,1.6611904757125425e-05,8.209670102942706e-05,5.116139931905817e-05,4.017125612550281e-05,0.0,0.0,5.683972611933533e-06,6.366053241722002e-06,1.0186567871757918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.924652253025896e-05,4.0783947278982576e-05,0.0,6.120061066682854e-06,0.0,4.158811909700038e-05,0.0,0.0,3.136775494626028e-05,1.7229124675090737e-05,3.8686937608914034e-05,4.754990155424222e-05,0.0001010430538428,6.165047265493996e-05,0.0,0.0,9.839406724527826e-06,0.0,3.169171011758681e-05,5.0333813381239824e-05,0.0,0.0,0.0,9.03934966531785e-05,0.0002494191656017,3.533653525992554e-05,0.0001430272335109,0.0001394618968764,3.39111287153981e-05,0.0001013464988745,0.0001329964308372,9.398990123703414e-05,6.684273015985323e-05
NDUFA8,0.0006018534007105,0.0001579131173905,0.0045899300788751,0.0009805847112579,0.0017095752888324,0.0014505939213549,0.001242685262315,0.0019323997274624,0.0005942368258826,5.84197860543287e-05,0.0006017009672428,0.0004283437998978,0.0003410901564562,0.000389634706074,0.0021745155744569,0.001365556840362,0.0016175295291205,0.0017142672520797,0.0005691926279805,0.0001604955195363,0.0014447266687015,0.0004795207641275,0.0005002315005204,0.0001673996611137,0.0003605348640785,0.0001628619298029,0.0017119931961955,0.0013493655665645,0.0005860318927852,0.0004777555762995,0.0004614974838145,0.0001392240706252,0.0030017444024918,0.0009137048056356,0.0019577159979976,0.0019375508102683,0.000701041500852,0.0006262507409411,0.0014642205501931,0.0007921376271539,0.0014276120005976,0.0004783127885122,0.0009715553431817,0.0023057004633823,0.0033331916046588,0.0009841794539844,0.0019702221866297,0.0011733978793943,0.0020416899653765,0.0004639651766739,0.0022471038829932,0.001666559616177,0.0009034055366719
